STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TRANSFORMATION,Transformation,ADJUSTMENT,Adjustment,SEX,Sex,AGE,Age,ACTIVITY,Economic activity,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,BASE_PER,Base period,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,F,Female,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,2003,,69.6742,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,F,Female,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,2004,,69.16991,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,F,Female,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,2005,,69.17722,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,F,Female,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,2006,,69.29744,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,F,Female,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,2007,,69.06901,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,F,Female,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,2008,,69.29454,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,F,Female,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,2009,,69.02699,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,F,Female,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,2010,,68.39591,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,F,Female,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,2011,,67.81126,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,F,Female,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,2012,,67.58009,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,F,Female,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,2013,,67.16469,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,F,Female,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,2014,,67.11654,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,F,Female,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,2015,,66.93696,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,F,Female,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,2016,,67.30453,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,F,Female,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,2017,,67.89027,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,F,Female,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,2018,,68.18539,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,F,Female,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,2019,,68.85104,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,F,Female,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,2020,,67.84194,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,F,Female,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,2021,,68.23456,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,F,Female,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,2022,,69.00021,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,F,Female,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,2023,,69.93567,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,F,Female,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,2024,,70.25751,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1955,,64.31772,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1956,,65.16183,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1957,,65.0071,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1958,,65.04424,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1959,,64.98592,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1960,,65.18684,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1961,,65.29902,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1962,,65.118,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1963,,65.22256,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1964,,65.21605,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1965,,65.40611,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1966,,65.90497,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1967,,66.38605,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1968,,66.4813,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1969,,67.00014,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1970,,67.36934,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1971,,67.23803,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1972,,67.62005,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1973,,68.22891,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1974,,68.90865,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1975,,68.99532,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1976,,69.56268,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1977,,70.41424,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1978,,71.48137,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1979,,72.1886,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1980,,72.44518,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1981,,72.70567,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1982,,72.96432,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1983,,73.1566,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1984,,73.76429,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1985,,74.43604,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1986,,75.00311,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1987,,75.49208,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1988,,75.88619,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1989,,76.58505,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1990,,76.53259,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1991,,76.24931,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1992,,76.63635,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1993,,76.58775,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1994,,76.73357,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1995,,76.87376,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1996,,77.06325,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1997,,77.36662,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1998,,77.36367,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),Labour force participation rate,I,USA,United States,LF_WAP,Labour force participation rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y15T64,From 15 to 64 years,_Z,Not applicable,A,Annual,1999,,77.231,,,,A,Normal value,0,Units,1,One
